user_id,show_watched,duration_watched(minutes),date_watched,gender,age,subscription_type,device_used,rating_given,location,watching_method
4861,Money Heist,24.54,01-05-2023 05:24,Male,34,Standard,Tablet,2,Germany,Watched weekly
8406,The Umbrella Academy,16.92,01-05-2023 05:25,Female,65,Premium,Tablet,3,US,Watched weekly
3833,Stranger Things,73.4,01-05-2023 05:26,Female,28,Premium,Desktop,2,US,Watched daily
6285,Money Heist,26.84,01-05-2023 05:27,Male,36,Standard,Mobile,4,Germany,Started but didn't finish
8645,Narcos,76.7,01-05-2023 05:28,Male,14,Standard,Desktop,1,Canada,Binge-watched
5777,House of Cards,116.7,01-05-2023 05:29,Female,35,Premium,TV,3,Germany,Started but didn't finish
3735,The Crown,113.58,01-05-2023 05:30,Male,39,Premium,Tablet,3,UK,Started but didn't finish
9273,Narcos,27.73,01-05-2023 05:31,Female,44,Basic,Mobile,2,France,Started but didn't finish
9278,BoJack Horseman,20.51,01-05-2023 05:32,Female,62,Premium,Desktop,3,Canada,Started but didn't finish
7368,Stranger Things,67.29,01-05-2023 05:33,Female,77,Basic,TV,4,Germany,Watched daily
1821,Ozark,70.41,01-05-2023 05:34,Male,42,Standard,TV,3,France,Binge-watched
8525,The Umbrella Academy,79.47,01-05-2023 05:35,Male,79,Premium,Mobile,3,Australia,Binge-watched
1162,Narcos,,01-05-2023 05:36,Female,,Basic,TV,3,US,Binge-watched
8777,The Umbrella Academy,72.11,01-05-2023 05:37,Female,45,Standard,Desktop,1,Australia,Watched weekly
2932,House of Cards,13.41,01-05-2023 05:38,Female,58,Premium,Mobile,,Germany,Watched weekly
4535,Money Heist,94.82,01-05-2023 05:39,Male,62,Basic,Desktop,3,Canada,Watched weekly
6956,The Crown,9.54,01-05-2023 05:40,Male,78,Premium,Mobile,3,UK,Watched daily
4446,Narcos,,01-05-2023 05:41,Male,11,Basic,,2,France,Binge-watched
3790,The Crown,,01-05-2023 05:42,Female,73,Standard,TV,3,Australia,Binge-watched
3707,Narcos,,01-05-2023 05:43,Female,30,Basic,Tablet,,France,Watched daily
8959,Black Mirror,83.83,01-05-2023 05:44,Male,44,Basic,TV,2,Germany,Started but didn't finish
4933,BoJack Horseman,45.93,01-05-2023 05:45,Female,55,Premium,TV,3,UK,Watched daily
4385,Money Heist,1.33,01-05-2023 05:46,Female,57,Basic,Desktop,2,UK,Watched weekly
7636,The Witcher,39.72,01-05-2023 05:47,Female,31,Standard,Desktop,5,US,Watched daily
1922,Black Mirror,72.98,01-05-2023 05:48,Male,15,Premium,Tablet,3,Germany,Watched weekly
9089,House of Cards,27.08,01-05-2023 05:49,Female,42,Basic,Tablet,5,Australia,Watched daily
1564,Stranger Things,82.54,01-05-2023 05:50,Male,48,Premium,Desktop,5,France,Watched daily
4258,Ozark,95.33,01-05-2023 05:51,Female,52,Basic,TV,4,US,Binge-watched
3500,Stranger Things,54.51,01-05-2023 05:52,Female,34,Standard,Mobile,2,France,Watched daily
5566,Money Heist,105.09,01-05-2023 05:53,Female,27,Standard,Tablet,1,Australia,Started but didn't finish
7881,Narcos,102.58,01-05-2023 05:54,Male,50,Standard,TV,2,US,Watched daily
4636,House of Cards,105.37,01-05-2023 05:55,Female,44,Premium,Mobile,4,Australia,Started but didn't finish
7030,Money Heist,79.32,01-05-2023 05:56,Male,33,Premium,TV,4,Germany,Watched daily
1223,Money Heist,36.57,01-05-2023 05:57,Female,64,Premium,Tablet,4,Australia,Binge-watched
7297,Black Mirror,57.75,01-05-2023 05:58,Male,49,Standard,Desktop,2,US,Watched weekly
1350,Ozark,85.26,01-05-2023 05:59,Male,38,Standard,Desktop,2,US,Started but didn't finish
8314,BoJack Horseman,25.27,01-05-2023 06:00,Male,19,Standard,Tablet,5,UK,Watched daily
2928,The Crown,88.66,01-05-2023 06:01,Male,19,Premium,Desktop,4,Australia,Watched weekly
8743,House of Cards,,01-05-2023 06:02,Male,73,Premium,Mobile,4,UK,Watched weekly
9540,The Witcher,11.52,01-05-2023 06:03,Male,38,Basic,TV,1,Australia,Watched daily
5732,Black Mirror,66.87,01-05-2023 06:04,Male,27,Basic,Desktop,3,France,Watched weekly
2017,The Crown,8.01,01-05-2023 06:05,Male,11,Premium,Desktop,1,UK,Started but didn't finish
3226,House of Cards,,01-05-2023 06:06,Female,34,Standard,Desktop,4,Germany,Started but didn't finish
8206,Money Heist,106.76,01-05-2023 06:07,Male,60,Standard,Tablet,3,Germany,Started but didn't finish
8170,Stranger Things,58.79,01-05-2023 06:08,Female,31,Standard,Tablet,3,US,Started but didn't finish
7207,Narcos,65.19,01-05-2023 06:09,Female,18,Basic,Desktop,5,France,Watched weekly
3419,Narcos,33.59,01-05-2023 06:10,Male,13,Basic,Tablet,4,Germany,Binge-watched
7240,The Witcher,65.13,01-05-2023 06:11,Male,30,Standard,TV,,US,Watched weekly
2893,Black Mirror,20.26,01-05-2023 06:12,Male,39,Standard,Mobile,1,France,Started but didn't finish
6322,House of Cards,89.48,01-05-2023 06:13,Female,42,Basic,TV,4,Germany,Binge-watched
8718,The Umbrella Academy,98.8,01-05-2023 06:14,Female,52,nan,TV,4,Canada,Binge-watched
7878,The Crown,102.71,01-05-2023 06:15,Male,11,Standard,Mobile,1,US,Watched weekly
2125,Black Mirror,12.8,01-05-2023 06:16,Male,,Premium,Mobile,4,Germany,Watched weekly
4117,Black Mirror,,01-05-2023 06:17,Female,13,Basic,TV,2,Canada,Watched daily
5161,The Crown,97.05,01-05-2023 06:18,Male,56,Standard,Mobile,4,Australia,Binge-watched
5042,The Crown,15.39,01-05-2023 06:19,Female,,Premium,TV,1,US,Watched weekly
5433,House of Cards,11.94,01-05-2023 06:20,Male,74,Premium,Desktop,4,Germany,Binge-watched
9638,The Umbrella Academy,98.03,01-05-2023 06:21,Male,75,Basic,Tablet,3,US,Started but didn't finish
3658,Money Heist,95.61,01-05-2023 06:22,Male,15,Standard,Mobile,3,UK,Watched daily
4483,Ozark,53.84,01-05-2023 06:23,Female,16,Basic,Desktop,3,Australia,Binge-watched
3944,The Umbrella Academy,13.17,01-05-2023 06:24,Male,,Premium,Mobile,3,Canada,Watched daily
8210,The Umbrella Academy,61.93,01-05-2023 06:25,Male,77,Premium,,3,France,Watched daily
8653,Narcos,47.38,01-05-2023 06:26,Male,27,Standard,Tablet,2,France,Started but didn't finish
9787,BoJack Horseman,62.23,01-05-2023 06:27,Male,50,Standard,Tablet,5,US,Started but didn't finish
2986,The Umbrella Academy,52.79,01-05-2023 06:28,Female,,Premium,Mobile,,US,Binge-watched
2074,Ozark,68.22,01-05-2023 06:29,Male,34,Standard,TV,2,UK,Started but didn't finish
5305,House of Cards,87.26,01-05-2023 06:30,Female,65,Basic,Mobile,4,Canada,Watched weekly
4007,The Crown,92.98,01-05-2023 06:31,Male,10,Basic,Mobile,4,US,Watched daily
1969,Narcos,77.88,01-05-2023 06:32,Female,64,Basic,Desktop,5,France,Watched weekly
9772,The Crown,23.87,01-05-2023 06:33,Female,12,Basic,Desktop,1,Canada,Watched weekly
3824,Stranger Things,47.65,01-05-2023 06:34,Female,63,Standard,TV,3,Canada,Started but didn't finish
2211,Stranger Things,8.55,01-05-2023 06:35,Female,41,nan,Tablet,2,UK,Watched weekly
1229,The Umbrella Academy,54.2,01-05-2023 06:36,Male,11,Standard,Tablet,3,Australia,Started but didn't finish
5284,Narcos,116.44,01-05-2023 06:37,Other,74,Premium,Mobile,3,US,Started but didn't finish
4185,Ozark,77.01,01-05-2023 06:38,Male,17,Premium,Tablet,5,Canada,Started but didn't finish
1501,BoJack Horseman,18.55,01-05-2023 06:39,Male,67,Premium,TV,5,UK,Watched weekly
1048,Black Mirror,32.23,01-05-2023 06:40,Male,62,Standard,Tablet,3,France,Watched daily
4566,The Crown,7.75,01-05-2023 06:41,Male,53,Standard,Desktop,1,UK,Watched weekly
4055,Ozark,21.89,01-05-2023 06:42,Female,37,Standard,Tablet,3,UK,Binge-watched
9880,Stranger Things,,01-05-2023 06:43,Male,28,Standard,Mobile,2,Australia,Started but didn't finish
1386,Ozark,41.38,01-05-2023 06:44,Female,65,Standard,Desktop,4,UK,Started but didn't finish
1969,Ozark,24.48,01-05-2023 06:45,Male,29,Standard,TV,4,US,Watched daily
6820,The Crown,17.59,01-05-2023 06:46,Female,65,Standard,Mobile,4,UK,Binge-watched
4052,Narcos,78.73,01-05-2023 06:47,Female,44,Standard,Mobile,2,France,Watched daily
8397,Stranger Things,66.97,01-05-2023 06:48,Female,28,Standard,Desktop,5,Canada,Binge-watched
3302,House of Cards,101.12,01-05-2023 06:49,Male,72,Premium,Mobile,3,Germany,Binge-watched
3283,The Witcher,21.99,01-05-2023 06:50,nan,16,Premium,Tablet,3,Australia,Binge-watched
5366,Narcos,101.76,01-05-2023 06:51,Female,36,Standard,Tablet,5,US,Watched daily
1122,Stranger Things,69.35,01-05-2023 06:52,Other,48,Standard,Desktop,1,Germany,Binge-watched
7799,Ozark,31.95,01-05-2023 06:53,Female,39,Premium,Tablet,2,Australia,Watched daily
4727,The Crown,32.83,01-05-2023 06:54,Female,32,Basic,Mobile,3,Australia,Watched weekly
9450,BoJack Horseman,46.85,01-05-2023 06:55,Female,32,Standard,Desktop,4,UK,Watched weekly
5958,House of Cards,55.22,01-05-2023 06:56,Female,56,Premium,Desktop,3,US,Binge-watched
1524,The Umbrella Academy,,01-05-2023 06:57,Female,57,Premium,TV,4,France,Binge-watched
9399,The Umbrella Academy,101.04,01-05-2023 06:58,Female,72,Standard,Mobile,3,Germany,Binge-watched
1148,Black Mirror,14.58,01-05-2023 06:59,Female,18,Standard,Mobile,1,Canada,Watched weekly
9001,The Witcher,58.02,01-05-2023 07:00,nan,32,Standard,,3,Australia,Watched daily
1437,House of Cards,45.96,01-05-2023 07:01,Male,72,Basic,TV,,France,Watched daily
4749,The Umbrella Academy,61.47,01-05-2023 07:02,Female,56,Basic,Mobile,4,France,Watched daily
9186,BoJack Horseman,106.5,01-05-2023 07:03,Male,75,Basic,TV,3,Germany,Watched daily
5453,Money Heist,118.69,01-05-2023 07:04,Male,46,Basic,,2,Canada,Binge-watched
6336,Stranger Things,,01-05-2023 07:05,Male,47,Basic,Desktop,5,US,Started but didn't finish
5551,BoJack Horseman,,01-05-2023 07:06,Male,10,Standard,Mobile,2,France,Binge-watched
3823,Money Heist,98.11,01-05-2023 07:07,nan,,Basic,Desktop,3,US,Started but didn't finish
6728,Money Heist,39.19,01-05-2023 07:08,Male,44,Standard,Mobile,3,France,Watched weekly
9677,House of Cards,77.88,01-05-2023 07:09,Female,62,nan,TV,3,UK,Watched weekly
9391,The Umbrella Academy,119.07,01-05-2023 07:10,Male,,Standard,Tablet,3,Australia,Watched daily
2982,Black Mirror,77.61,01-05-2023 07:11,Female,51,Premium,Desktop,4,France,Started but didn't finish
7996,The Crown,13.34,01-05-2023 07:12,Female,32,Basic,Desktop,2,US,Watched daily
3311,The Crown,101.15,01-05-2023 07:13,Male,18,Premium,TV,3,Canada,Watched daily
8225,Money Heist,116,01-05-2023 07:14,Male,36,Basic,Desktop,,Germany,Binge-watched
1604,Money Heist,85.5,01-05-2023 07:15,Male,60,Standard,Mobile,4,Canada,Started but didn't finish
9175,The Witcher,50.29,01-05-2023 07:16,Male,66,nan,Desktop,1,France,Started but didn't finish
6785,The Crown,113.81,01-05-2023 07:17,Male,45,Premium,TV,3,US,Watched daily
5597,Stranger Things,116.23,01-05-2023 07:18,nan,43,nan,Mobile,2,UK,Binge-watched
8759,Stranger Things,112.21,01-05-2023 07:19,Female,22,Standard,Desktop,3,Canada,Watched daily
8532,BoJack Horseman,49.42,01-05-2023 07:20,Male,64,Basic,Desktop,2,UK,Binge-watched
9740,Narcos,94.76,01-05-2023 07:21,nan,55,Basic,Desktop,3,Germany,Watched daily
1838,The Umbrella Academy,78.5,01-05-2023 07:22,Male,61,Premium,Desktop,3,UK,Watched daily
4815,Money Heist,,01-05-2023 07:23,Male,37,Standard,Tablet,3,Germany,Watched weekly
1847,House of Cards,64.26,01-05-2023 07:24,Female,39,Basic,Tablet,3,UK,Binge-watched
5709,Ozark,89.72,01-05-2023 07:25,Male,54,Standard,TV,,France,Watched daily
5507,Stranger Things,107.51,01-05-2023 07:26,Male,,Standard,Tablet,2,UK,Watched weekly
7575,Stranger Things,103.51,01-05-2023 07:27,Male,29,Basic,TV,3,Australia,Watched weekly
5773,House of Cards,18.56,01-05-2023 07:28,Female,79,Standard,Mobile,3,Canada,Started but didn't finish
5468,Money Heist,58.56,01-05-2023 07:29,Female,56,Standard,Tablet,5,Canada,Watched daily
6192,Ozark,57.39,01-05-2023 07:30,Female,68,Basic,Mobile,3,Canada,Started but didn't finish
4320,The Witcher,,01-05-2023 07:31,Female,23,Basic,Tablet,4,Germany,Started but didn't finish
5698,Ozark,0.23,01-05-2023 07:32,Female,51,Premium,TV,4,Germany,Started but didn't finish
5311,House of Cards,88.65,01-05-2023 07:33,Male,70,Standard,Mobile,,France,Watched weekly
4673,BoJack Horseman,,01-05-2023 07:34,Female,68,Basic,Desktop,2,Germany,Started but didn't finish
2564,Money Heist,110.59,01-05-2023 07:35,Female,17,Standard,Desktop,,France,Watched weekly
2840,Stranger Things,54.83,01-05-2023 07:36,Male,66,Premium,Tablet,4,UK,Watched daily
7058,The Witcher,78.92,01-05-2023 07:37,Male,31,Standard,Mobile,3,US,Started but didn't finish
8131,Stranger Things,116.73,01-05-2023 07:38,nan,30,Basic,TV,2,Canada,Watched weekly
1726,House of Cards,89.27,01-05-2023 07:39,Male,37,Basic,TV,4,Canada,Watched weekly
7697,Ozark,8.09,01-05-2023 07:40,Female,58,Basic,Desktop,2,France,Watched daily
1282,Money Heist,20.1,01-05-2023 07:41,Male,32,Basic,Desktop,5,Germany,Watched weekly
2081,The Witcher,98.57,01-05-2023 07:42,Female,63,Basic,Tablet,2,Australia,Watched weekly
4885,Stranger Things,40.18,01-05-2023 07:43,Male,32,Premium,TV,4,UK,Watched daily
3881,Money Heist,84.71,01-05-2023 07:44,Female,77,Basic,Mobile,3,France,Watched daily
3970,Ozark,83.98,01-05-2023 07:45,Female,55,Standard,,2,Canada,Binge-watched
7985,The Witcher,119.24,01-05-2023 07:46,Male,,Premium,Mobile,5,Australia,Watched weekly
1947,Black Mirror,56.38,01-05-2023 07:47,Male,37,Premium,TV,5,France,Watched weekly
5760,House of Cards,88.54,01-05-2023 07:48,Male,59,Standard,Mobile,1,US,Binge-watched
1066,House of Cards,5.85,01-05-2023 07:49,Female,72,Standard,TV,,US,Binge-watched
9828,Stranger Things,55.51,01-05-2023 07:50,Female,19,Premium,TV,3,US,Binge-watched
9505,Stranger Things,,01-05-2023 07:51,Female,46,Standard,Mobile,1,UK,Watched weekly
1564,Money Heist,100.87,01-05-2023 07:52,Male,22,Premium,Mobile,3,US,Started but didn't finish
4670,House of Cards,100.79,01-05-2023 07:53,Female,79,Standard,Mobile,2,UK,Started but didn't finish
3251,The Crown,28.36,01-05-2023 07:54,nan,39,Basic,TV,2,Australia,Started but didn't finish
1804,Ozark,38.19,01-05-2023 07:55,Female,20,Basic,Tablet,3,France,Watched weekly
5631,BoJack Horseman,84.3,01-05-2023 07:56,Male,10,Premium,TV,3,UK,Binge-watched
2235,The Umbrella Academy,88.59,01-05-2023 07:57,Female,27,Premium,,2,Canada,Binge-watched
7720,The Witcher,78.92,01-05-2023 07:58,Female,20,Standard,Tablet,2,Germany,Binge-watched
7906,The Crown,119.6,01-05-2023 07:59,Female,19,Basic,,4,US,Watched daily
7016,The Crown,104.24,01-05-2023 08:00,Male,,Basic,Mobile,5,Germany,Watched weekly
4549,BoJack Horseman,50.05,01-05-2023 08:01,Male,70,Premium,Mobile,1,France,Watched daily
8938,Stranger Things,,01-05-2023 08:02,Female,,Basic,Desktop,2,UK,Watched weekly
5141,Stranger Things,71.62,01-05-2023 08:03,Male,69,Standard,Mobile,4,UK,Started but didn't finish
7966,Black Mirror,98.12,01-05-2023 08:04,Male,31,Premium,TV,,Germany,Watched weekly
6335,Ozark,57.04,01-05-2023 08:05,Female,18,Basic,Desktop,4,France,Watched weekly
6077,Ozark,88.52,01-05-2023 08:06,Female,24,Standard,Tablet,1,Germany,Started but didn't finish
6611,House of Cards,2.3,01-05-2023 08:07,Other,46,Standard,TV,2,Canada,Watched daily
9089,The Crown,111.1,01-05-2023 08:08,Male,79,Basic,TV,3,US,Started but didn't finish
3892,The Witcher,,01-05-2023 08:09,Female,53,Standard,TV,2,US,Watched weekly
6577,House of Cards,47.3,01-05-2023 08:10,Male,78,Standard,TV,2,UK,Watched daily
4618,BoJack Horseman,46.08,01-05-2023 08:11,Male,12,Basic,Mobile,2,Australia,Binge-watched
2559,Ozark,12.35,01-05-2023 08:12,Male,19,Basic,TV,3,France,Started but didn't finish
7683,The Umbrella Academy,97.94,01-05-2023 08:13,Female,13,Premium,Mobile,3,France,Binge-watched
2507,House of Cards,92.24,01-05-2023 08:14,Female,65,Premium,Mobile,3,UK,Binge-watched
3063,Money Heist,75.63,01-05-2023 08:15,Male,49,Standard,Mobile,5,France,Started but didn't finish
4642,House of Cards,12.17,01-05-2023 08:16,Male,42,Basic,Mobile,,France,Watched daily
3000,BoJack Horseman,31.48,01-05-2023 08:17,Female,42,Premium,Tablet,1,US,Binge-watched
2294,Money Heist,55.07,01-05-2023 08:18,Male,69,Basic,Mobile,3,Canada,Binge-watched
5065,Money Heist,31.92,01-05-2023 08:19,Male,30,Premium,,4,Canada,Started but didn't finish
9014,The Witcher,52.08,01-05-2023 08:20,Female,78,Basic,Desktop,1,UK,Binge-watched
2603,House of Cards,27.11,01-05-2023 08:21,Male,54,Standard,Tablet,5,Canada,Binge-watched
2322,House of Cards,41.95,01-05-2023 08:22,Male,66,Standard,,5,Canada,Watched weekly
6956,House of Cards,78.28,01-05-2023 08:23,Female,49,Basic,Mobile,2,US,Binge-watched
3441,Stranger Things,107.08,01-05-2023 08:24,Male,73,Basic,Mobile,4,Canada,Started but didn't finish
2098,The Crown,,01-05-2023 08:25,Female,19,Standard,Tablet,3,Canada,Watched daily
6073,BoJack Horseman,83.03,01-05-2023 08:26,Female,75,nan,Desktop,1,Canada,Watched weekly
9488,Narcos,,01-05-2023 08:27,Male,74,Premium,TV,2,Australia,Binge-watched
4787,Ozark,64.9,01-05-2023 08:28,Female,39,Premium,TV,2,Australia,Watched weekly
3096,Narcos,110.6,01-05-2023 08:29,Male,44,Standard,Tablet,5,Germany,Watched weekly
3208,The Witcher,3.35,01-05-2023 08:30,Female,62,Basic,Tablet,5,Canada,Started but didn't finish
6988,House of Cards,32.11,01-05-2023 08:31,Female,48,Premium,Desktop,1,Germany,Watched daily
1175,Narcos,15.9,01-05-2023 08:32,Female,31,Standard,Tablet,4,US,Started but didn't finish
8169,The Witcher,63.97,01-05-2023 08:33,nan,76,Standard,Desktop,2,Canada,Watched daily
7014,Stranger Things,81.56,01-05-2023 08:34,Female,79,Basic,Desktop,4,France,Started but didn't finish
2667,The Witcher,,01-05-2023 08:35,Female,76,Basic,Mobile,5,Germany,Binge-watched
9867,Narcos,8.43,01-05-2023 08:36,Male,26,Standard,,1,Canada,Watched weekly
2823,Narcos,104.36,01-05-2023 08:37,Female,28,Standard,TV,3,Australia,Watched daily
6147,Stranger Things,54.75,01-05-2023 08:38,Male,69,Basic,,3,France,Watched weekly
2356,BoJack Horseman,55.55,01-05-2023 08:39,Female,60,Premium,TV,,UK,Binge-watched
4072,The Witcher,113.35,01-05-2023 08:40,Male,57,Standard,Tablet,3,Germany,Started but didn't finish
4259,The Crown,38.43,01-05-2023 08:41,Male,66,Premium,Mobile,2,US,Watched weekly
7199,Narcos,107.64,01-05-2023 08:42,Male,19,Basic,Desktop,4,UK,Watched daily
1546,BoJack Horseman,116.91,01-05-2023 08:43,Male,41,Standard,Desktop,2,France,Binge-watched
6231,Narcos,29,01-05-2023 08:44,Male,77,Basic,Tablet,4,Germany,Watched daily
8965,The Witcher,,01-05-2023 08:45,Male,37,Basic,TV,3,Germany,Watched weekly
3083,BoJack Horseman,64.12,01-05-2023 08:46,Male,13,Standard,Tablet,4,Canada,Binge-watched
3040,The Witcher,103.94,01-05-2023 08:47,Male,70,Basic,Mobile,3,UK,Started but didn't finish
5534,The Crown,36.47,01-05-2023 08:48,Male,21,Standard,,2,Canada,Binge-watched
2752,Black Mirror,95.77,01-05-2023 08:49,Female,24,Premium,Tablet,5,US,Binge-watched
2849,House of Cards,116.52,01-05-2023 08:50,Female,,Basic,Tablet,3,UK,Binge-watched
3642,The Crown,,01-05-2023 08:51,Female,22,Standard,Desktop,4,Germany,Binge-watched
2600,Black Mirror,,01-05-2023 08:52,Male,47,Basic,,3,France,Started but didn't finish
5402,The Umbrella Academy,,01-05-2023 08:53,Male,67,Standard,TV,5,US,Started but didn't finish
4799,Stranger Things,108.47,01-05-2023 08:54,Male,44,Standard,Desktop,3,Canada,Watched daily
1618,The Crown,,01-05-2023 08:55,Female,49,Premium,Desktop,4,Canada,Binge-watched
2132,BoJack Horseman,85.48,01-05-2023 08:56,Male,14,Standard,Tablet,1,Australia,Started but didn't finish
6491,The Crown,,01-05-2023 08:57,Female,11,Premium,Desktop,1,US,Started but didn't finish
6795,Ozark,52.7,01-05-2023 08:58,Male,39,Basic,Mobile,5,UK,Binge-watched
8633,BoJack Horseman,,01-05-2023 08:59,Male,19,Basic,Mobile,5,US,Watched daily
2487,The Umbrella Academy,74.69,01-05-2023 09:00,Female,47,Premium,TV,3,UK,Watched weekly
8848,Ozark,6.23,01-05-2023 09:01,Male,68,Standard,Mobile,4,US,Binge-watched
6009,Black Mirror,45.89,01-05-2023 09:02,Male,44,Premium,Desktop,5,Australia,Binge-watched
3113,The Umbrella Academy,,01-05-2023 09:03,Female,21,Basic,TV,2,Australia,Binge-watched
2044,Narcos,119.87,01-05-2023 09:04,Male,51,Standard,Desktop,,US,Started but didn't finish
3431,The Crown,35.98,01-05-2023 09:05,Female,58,Basic,Desktop,5,Germany,Watched weekly
8979,BoJack Horseman,98.45,01-05-2023 09:06,Male,76,Premium,Mobile,4,UK,Started but didn't finish
2582,The Umbrella Academy,6.38,01-05-2023 09:07,Other,42,Premium,Mobile,3,US,Watched daily
2308,The Umbrella Academy,63.57,01-05-2023 09:08,Female,22,Premium,TV,5,Canada,Watched daily
5917,Money Heist,64.4,01-05-2023 09:09,Male,29,Standard,Mobile,4,Canada,Watched daily
9793,Ozark,75.45,01-05-2023 09:10,Female,42,Standard,Desktop,3,Australia,Watched weekly
2620,The Umbrella Academy,97.2,01-05-2023 09:11,Male,43,Standard,TV,5,UK,Watched daily
8503,House of Cards,91.43,01-05-2023 09:12,Male,59,Standard,TV,2,US,Binge-watched
5766,Money Heist,91.32,01-05-2023 09:13,Female,59,Standard,TV,2,UK,Watched daily
6362,Narcos,,01-05-2023 09:14,Female,18,Standard,Mobile,5,US,Started but didn't finish
6192,The Umbrella Academy,87.3,01-05-2023 09:15,Female,16,Standard,TV,1,Germany,Watched daily
7622,Stranger Things,,01-05-2023 09:16,Female,18,Premium,Mobile,1,France,Watched weekly
7093,Black Mirror,8.03,01-05-2023 09:17,Female,35,Premium,Tablet,4,Canada,Binge-watched
7704,Money Heist,106.82,01-05-2023 09:18,Other,11,Premium,TV,3,Australia,Watched weekly
1100,Stranger Things,,01-05-2023 09:19,Female,14,Basic,Desktop,5,UK,Started but didn't finish
7657,House of Cards,38.75,01-05-2023 09:20,Female,75,Basic,Desktop,3,Canada,Watched weekly
6875,The Witcher,109.67,01-05-2023 09:21,Male,19,Standard,,2,US,Watched weekly
5271,Narcos,90.96,01-05-2023 09:22,Female,40,Standard,Mobile,,Canada,Binge-watched
1237,House of Cards,48.1,01-05-2023 09:23,Female,42,Premium,Tablet,3,US,Binge-watched
8226,The Witcher,39.78,01-05-2023 09:24,nan,15,Premium,Tablet,4,UK,Started but didn't finish
9032,The Umbrella Academy,117.02,01-05-2023 09:25,Male,23,nan,Mobile,5,Australia,Watched weekly
6218,Ozark,85.52,01-05-2023 09:26,Female,24,Standard,,3,Australia,Watched daily
5025,The Crown,45.46,01-05-2023 09:27,Other,52,Standard,Tablet,2,France,Started but didn't finish
7073,Black Mirror,77.04,01-05-2023 09:28,Male,29,Standard,Mobile,3,Germany,Watched weekly
3542,The Umbrella Academy,68.58,01-05-2023 09:29,Female,30,Premium,Desktop,3,Germany,Started but didn't finish
2537,Ozark,62.94,01-05-2023 09:30,Other,73,Standard,,2,Canada,Binge-watched
1754,The Witcher,77.36,01-05-2023 09:31,Female,38,Standard,Tablet,2,UK,Watched daily
8396,Black Mirror,64.52,01-05-2023 09:32,Female,68,Standard,TV,4,UK,Watched daily
8823,Money Heist,78.57,01-05-2023 09:33,Male,73,Standard,TV,1,Australia,Binge-watched
6507,Stranger Things,108.91,01-05-2023 09:34,Female,53,Premium,TV,3,Germany,Started but didn't finish
5235,BoJack Horseman,119.19,01-05-2023 09:35,Male,43,Basic,TV,3,US,Watched weekly
1540,Money Heist,85.11,01-05-2023 09:36,Male,56,Standard,Tablet,2,Germany,Binge-watched
6510,BoJack Horseman,111.34,01-05-2023 09:37,Female,18,Premium,Tablet,5,Australia,Watched weekly
9461,Narcos,103.01,01-05-2023 09:38,Male,69,Standard,Mobile,4,Canada,Started but didn't finish
8926,Narcos,35.4,01-05-2023 09:39,Female,39,Premium,Desktop,4,Germany,Started but didn't finish
6131,The Crown,111.95,01-05-2023 09:40,Female,26,Premium,Tablet,3,US,Watched weekly
9697,House of Cards,8.5,01-05-2023 09:41,Female,61,Standard,Desktop,4,Australia,Started but didn't finish
2129,Money Heist,39.59,01-05-2023 09:42,Male,68,Basic,Desktop,1,Canada,Watched weekly
4145,Money Heist,76.79,01-05-2023 09:43,Male,,Premium,Tablet,2,US,Watched weekly
9553,Narcos,63.23,01-05-2023 09:44,Male,49,Basic,Desktop,3,France,Binge-watched
4720,The Witcher,65.09,01-05-2023 09:45,Male,16,Standard,Mobile,3,Canada,Watched weekly
5067,Ozark,,01-05-2023 09:46,Female,47,Premium,Mobile,1,US,Watched daily
5195,Money Heist,23.36,01-05-2023 09:47,Female,41,Standard,Mobile,3,Germany,Binge-watched
8281,Stranger Things,117.85,01-05-2023 09:48,Female,78,Basic,Desktop,2,France,Watched weekly
3509,BoJack Horseman,52.49,01-05-2023 09:49,Female,76,Premium,TV,4,US,Watched daily
6016,BoJack Horseman,113.98,01-05-2023 09:50,Female,,Premium,TV,1,Australia,Watched weekly
7533,Ozark,45.97,01-05-2023 09:51,Female,29,Standard,Mobile,5,Germany,Binge-watched
5727,BoJack Horseman,72.21,01-05-2023 09:52,Male,73,Premium,Tablet,4,France,Watched daily
1681,The Crown,54.04,01-05-2023 09:53,Female,26,Standard,Desktop,3,UK,Started but didn't finish
4932,Ozark,81.11,01-05-2023 09:54,Male,25,Standard,Mobile,4,UK,Watched daily
6560,Stranger Things,22.03,01-05-2023 09:55,Female,20,Basic,TV,3,France,Watched weekly
5016,The Witcher,48.08,01-05-2023 09:56,Male,22,Standard,,2,US,Watched weekly
8339,Black Mirror,8.21,01-05-2023 09:57,Female,27,Standard,Mobile,1,US,Watched weekly
1719,The Crown,71.77,01-05-2023 09:58,Male,23,Standard,Mobile,3,Canada,Binge-watched
1074,Stranger Things,115.52,01-05-2023 09:59,Male,43,Standard,TV,2,US,Started but didn't finish
5157,The Crown,5.51,01-05-2023 10:00,Female,35,Premium,TV,2,US,Started but didn't finish
9511,BoJack Horseman,,01-05-2023 10:01,Male,51,Standard,Tablet,5,UK,Binge-watched
3149,Money Heist,93.01,01-05-2023 10:02,Male,70,Premium,TV,4,UK,Watched weekly
7713,House of Cards,25.57,01-05-2023 10:03,Male,48,Basic,Mobile,,US,Watched weekly
